"Date","Price","Open","High","Low","Vol.","Change %"
"03/15/2021","84,000.00","84,000.00","85,000.00","83,000.00","","0.00%"
"03/12/2021","84,000.00","84,000.00","85,000.00","83,000.00","","0.00%"
"03/11/2021","84,000.00","84,000.00","85,000.00","83,000.00","","0.00%"
"03/10/2021","84,000.00","84,000.00","85,000.00","83,000.00","","0.00%"
"03/09/2021","84,000.00","84,000.00","85,000.00","83,000.00","","0.00%"
"03/08/2021","84,000.00","84,000.00","85,000.00","83,000.00","","0.00%"
"03/05/2021","84,000.00","84,000.00","85,000.00","83,000.00","","0.00%"
"03/04/2021","84,000.00","84,000.00","85,000.00","83,000.00","","0.60%"
"03/03/2021","83,500.00","83,500.00","84,500.00","82,500.00","","2.45%"
"03/02/2021","81,500.00","81,500.00","82,500.00","80,500.00","","0.00%"
"03/01/2021","81,500.00","81,500.00","82,500.00","80,500.00","","0.62%"
"02/26/2021","81,000.00","81,000.00","82,000.00","80,000.00","","1.25%"
"02/25/2021","80,000.00","80,000.00","81,000.00","79,000.00","","2.56%"
"02/24/2021","78,000.00","78,000.00","79,000.00","77,000.00","","2.63%"
"02/23/2021","76,000.00","76,000.00","77,000.00","75,000.00","","2.70%"
"02/22/2021","74,000.00","74,000.00","75,000.00","73,000.00","","2.78%"
"02/05/2021","72,000.00","72,000.00","73,000.00","71,000.00","","0.00%"
"02/04/2021","72,000.00","72,000.00","73,000.00","71,000.00","","0.00%"
"02/03/2021","72,000.00","72,000.00","73,000.00","71,000.00","","0.00%"
"02/02/2021","72,000.00","72,000.00","73,000.00","71,000.00","","0.00%"
"02/01/2021","72,000.00","72,000.00","73,000.00","71,000.00","","0.00%"
"01/29/2021","72,000.00","72,000.00","73,000.00","71,000.00","","1.41%"
"01/28/2021","71,000.00","71,000.00","72,000.00","70,000.00","","0.00%"
"01/27/2021","71,000.00","71,000.00","72,000.00","70,000.00","","1.43%"
"01/26/2021","70,000.00","70,000.00","71,000.00","69,000.00","","0.72%"
"01/25/2021","69,500.00","69,500.00","70,500.00","68,500.00","","2.21%"
"01/22/2021","68,000.00","68,000.00","69,000.00","67,000.00","","2.26%"
"01/21/2021","66,500.00","66,500.00","67,500.00","65,500.00","","0.76%"
"01/20/2021","66,000.00","66,000.00","67,000.00","65,000.00","","2.33%"
"01/19/2021","64,500.00","64,500.00","65,500.00","63,500.00","","2.71%"
"01/18/2021","62,800.00","62,800.00","63,800.00","61,800.00","","2.95%"
"01/15/2021","61,000.00","61,000.00","62,000.00","60,000.00","","0.00%"
"01/14/2021","61,000.00","61,000.00","62,000.00","60,000.00","","0.00%"
"01/13/2021","61,000.00","61,000.00","62,000.00","60,000.00","","1.67%"
"01/12/2021","60,000.00","60,000.00","61,000.00","59,000.00","","1.69%"
"01/11/2021","59,000.00","59,000.00","60,000.00","58,000.00","","2.61%"
"01/08/2021","57,500.00","57,500.00","58,500.00","56,500.00","","0.88%"
"01/07/2021","57,000.00","57,000.00","58,000.00","56,000.00","","1.79%"
"01/06/2021","56,000.00","56,000.00","57,000.00","55,000.00","","2.75%"
"01/05/2021","54,500.00","54,500.00","55,500.00","53,500.00","","2.83%"
"01/04/2021","53,000.00","53,000.00","54,000.00","52,000.00","","0.95%"
"12/31/2020","52,500.00","52,500.00","53,500.00","51,500.00","","0.96%"
