"Date","Price","Open","High","Low","Vol.","Change %"
"09/18/2012","106.79","107.86","107.86","106.26","","-0.54%"
"09/17/2012","107.37","106.70","107.83","106.51","","1.25%"
"09/14/2012","106.04","105.08","106.42","104.95","","1.50%"
"09/13/2012","104.47","103.03","104.81","102.96","","1.49%"
"09/12/2012","102.94","102.72","103.42","102.67","","0.87%"
"09/11/2012","102.05","101.53","102.38","101.53","","0.52%"
"09/10/2012","101.52","101.15","102.09","100.87","","0.25%"
"09/07/2012","101.27","100.19","101.32","100.17","","2.05%"
"09/06/2012","99.24","98.07","99.52","98.05","","1.80%"
"09/05/2012","97.49","97.32","97.84","96.94","","-0.04%"
"09/04/2012","97.53","98.17","98.21","97.11","","-0.49%"
"09/03/2012","98.01","97.88","98.03","97.87","","-0.65%"
"08/31/2012","98.65","97.42","98.72","97.38","","0.89%"
"08/30/2012","97.78","98.70","98.72","97.56","","-1.08%"
"08/29/2012","98.85","98.67","99.19","98.51","","-0.01%"
"08/28/2012","98.86","99.71","99.83","98.74","","-0.95%"
"08/27/2012","99.81","100.53","100.91","99.74","","-0.81%"
"08/24/2012","100.63","101.13","101.17","100.47","","0.36%"
"08/23/2012","100.27","97.63","100.63","97.48","","2.67%"
"08/22/2012","97.66","96.58","97.68","96.00","","0.89%"
"08/21/2012","96.80","96.68","97.97","96.52","","0.16%"
"08/20/2012","96.65","97.18","97.19","96.25","","-0.36%"
"08/17/2012","97.00","96.97","97.20","96.20","","-0.10%"
"08/16/2012","97.10","96.09","97.14","95.85","","1.08%"
"08/15/2012","96.06","95.00","96.29","94.90","","0.45%"
"08/14/2012","95.63","96.02","96.60","95.39","","-0.44%"
"08/13/2012","96.05","96.24","96.54","95.34","","-0.20%"
"08/10/2012","96.24","96.01","96.41","95.53","","0.05%"
"08/09/2012","96.19","95.07","96.20","94.70","","1.48%"
"08/08/2012","94.79","94.83","95.24","94.45","","0.41%"
"08/07/2012","94.40","93.29","94.61","93.28","","0.70%"
"08/06/2012","93.74","93.76","94.34","93.68","","0.81%"
"08/03/2012","92.99","91.51","93.20","91.33","","0.89%"
"08/02/2012","92.17","92.66","92.86","91.38","","-0.61%"
"08/01/2012","92.74","93.91","94.59","92.71","","-0.84%"
"07/31/2012","93.53","93.93","94.07","93.36","","-0.09%"
"07/30/2012","93.61","94.29","94.60","93.48","","-0.77%"
"07/27/2012","94.34","93.83","94.40","93.73","","1.98%"
"07/26/2012","92.51","91.69","93.05","91.55","","0.45%"
"07/25/2012","92.10","91.81","92.49","91.44","","-0.26%"
"07/24/2012","92.34","93.26","93.39","91.88","","-0.87%"
"07/23/2012","93.15","94.52","94.55","91.95","","-2.62%"
"07/20/2012","95.66","96.32","96.49","95.43","","-0.61%"
"07/19/2012","96.25","95.97","96.88","95.92","","0.42%"
"07/18/2012","95.85","95.35","96.08","95.23","","-0.43%"
"07/17/2012","96.26","95.56","96.27","94.93","","0.74%"
