Date,Open_PCRFY.US,High_PCRFY.US,Low_PCRFY.US,Close_PCRFY.US,Adjusted_close_PCRFY.US,Volume_PCRFY.US,Open_051910.KO,High_051910.KO,Low_051910.KO,Close_051910.KO,Adjusted_close_051910.KO,Volume_051910.KO,Open_006400.KO,High_006400.KO,Low_006400.KO,Close_006400.KO,Adjusted_close_006400.KO,Volume_006400.KO,Open_1211.HK,High_1211.HK,Low_1211.HK,Close_1211.HK,Adjusted_close_1211.HK,Volume_1211.HK,Open_300014.SHE,High_300014.SHE,Low_300014.SHE,Close_300014.SHE,Adjusted_close_300014.SHE,Volume_300014.SHE,Open_MRAAF.US,High_MRAAF.US,Low_MRAAF.US,Close_MRAAF.US,Adjusted_close_MRAAF.US,Volume_MRAAF.US
2018-03-14,16.2,16.2,15.78,15.8,14.1451,161153.0,415000.0,419000.0,410000.0,411500.0,401879.0056,199225.0,205500.0,212500.0,204000.0,206500.0,203612.4427,950748.0,76.5,76.5,74.3,75.95,75.1242,3490256.0,9.927,10.2321,9.8954,9.906,9.81,48851565.0,145.14,145.14,142.5,142.5,42.1595,261.0
2018-03-15,15.8727,16.04,15.84,15.96,14.2886,166780.0,414000.0,420000.0,411500.0,419000.0,409203.6533,241683.0,210500.0,215000.0,207000.0,214500.0,211500.576,611391.0,75.4,75.75,74.85,75.2,74.3823,2825446.0,9.8902,10.048,9.7324,10.048,9.9507,39322636.0,146.45,146.45,143.58,143.58,42.479,351.0
2018-03-16,15.65,15.95,15.55,15.86,14.1988,187412.0,419000.0,419000.0,408500.0,413500.0,403832.245,205744.0,215500.0,217000.0,211000.0,215500.0,212486.5927,497363.0,75.95,75.95,74.1,74.3,73.4921,4296853.0,10.048,10.1322,9.785,9.785,9.6902,29704406.0,144.53,144.53,142.0,142.0,42.0115,945.0
2018-03-19,15.8,15.8,15.25,15.39,13.7781,239106.0,419000.0,419500.0,404000.0,405000.0,395530.9775,140007.0,214500.0,215000.0,205000.0,206000.0,203119.4343,634048.0,74.1,75.2,74.0,74.0,73.1954,2153107.0,9.7587,9.9638,9.6692,9.8376,9.7423,21705680.0,141.75,141.75,138.7,138.7,41.0352,105.0
2018-03-20,15.275,15.71,15.25,15.55,13.9214,130553.0,402000.0,407000.0,399500.0,406500.0,396995.9071,144071.0,203500.0,209000.0,201500.0,208500.0,205584.476,287741.0,73.25,73.5,71.7,73.3,72.503,8024980.0,9.7481,9.8744,9.5535,9.6692,9.5756,30086481.0,141.0,141.0,137.44,141.0,41.7157,1050.0
2018-03-21,15.52,15.69,15.47,15.57,13.9394,65585.0,417000.0,417500.0,408000.0,410000.0,400414.076,169621.0,208000.0,208000.0,203000.0,204500.0,201640.4093,361516.0,73.7,75.45,73.4,73.8,72.9975,5800380.0,9.7061,9.806,9.3641,9.3904,9.2995,28096114.0,141.72,141.72,137.46,137.81,40.7719,237.0
2018-03-22,15.55,15.68,15.15,15.15,13.5632,166232.0,413500.0,416500.0,407500.0,409000.0,399437.4563,131002.0,204000.0,210000.0,203500.0,208000.0,205091.4677,354271.0,74.45,74.45,72.7,72.8,72.0084,3910093.0,9.3852,9.5167,9.2642,9.2905,9.2005,24132374.0,137.3,138.75,136.26,136.26,40.3133,3771.0
2018-03-23,14.94,15.46,14.94,14.96,13.3932,196138.0,399500.0,403500.0,392000.0,393500.0,384299.851,208234.0,202000.0,203000.0,199000.0,199500.0,196710.326,451999.0,70.6,71.8,69.35,69.9,69.14,8184784.0,8.9064,9.1432,8.3698,8.4698,8.3878,51570900.0,132.25,135.25,132.25,135.25,40.0145,276.0
2018-03-26,14.95,15.195,14.8,15.195,13.6036,240470.0,390500.0,402000.0,390500.0,400000.0,390647.879,155289.0,201000.0,203000.0,196500.0,201500.0,198682.3593,251335.0,70.0,70.3,68.85,69.95,69.1894,5596965.0,8.3698,8.7854,8.2751,8.7749,8.6899,33361801.0,131.0,133.99,131.0,131.75,38.979,420.0
2018-03-27,15.605,15.605,15.1,15.17,13.7178,147758.0,404000.0,408500.0,402500.0,403000.0,393577.7381,127168.0,204000.0,205500.0,200000.0,201000.0,198189.351,276610.0,71.2,71.6,70.3,70.7,69.9313,5029465.0,8.938,9.3273,8.8801,9.2379,9.1484,41930331.0,134.04,134.04,134.04,134.04,39.6565,3.0
2018-03-28,14.65,15.02,14.38,14.78,13.5277,243539.0,396500.0,401500.0,384500.0,386000.0,376975.2033,292609.0,199000.0,199000.0,196000.0,197000.0,194245.2843,413245.0,66.7,66.7,62.3,63.25,62.5623,28617074.0,9.0485,9.2379,9.0064,9.1274,9.039,26722030.0,134.0,137.74,134.0,135.75,41.3032,537.0
2018-03-29,13.965,14.47,13.96,14.37,13.1525,198043.0,386500.0,391000.0,381500.0,386000.0,376975.2033,199377.0,197000.0,197500.0,190000.0,191000.0,188329.1843,444706.0,63.45,64.2,59.3,61.2,60.5346,15201958.0,9.18,9.3589,9.1326,9.2221,9.1328,19369012.0,136.25,138.8,136.0,136.5,41.5314,492.0
2018-03-30,,,,,,,390000.0,391000.0,385500.0,385500.0,376486.8934,103447.0,194500.0,195000.0,192500.0,192500.0,189808.2093,227400.0,,,,,,,9.322,9.4693,9.2326,9.4272,9.336,28444526.0,,,,,,
2018-04-02,14.04,14.04,14.04,14.04,12.8505,461738.0,394000.0,398500.0,387000.0,387500.0,378440.1328,161454.0,200000.0,204000.0,199000.0,199500.0,196710.326,579743.0,,,,,,,9.5693,9.6219,9.3273,9.3746,9.2839,33542401.0,138.1,138.1,132.93,137.5,41.8356,276.0
2018-04-03,14.08,14.23,13.95,14.22,13.0152,218331.0,381500.0,382000.0,375500.0,378500.0,369650.5555,238504.0,197000.0,199000.0,193500.0,197500.0,194738.2926,287145.0,60.7,61.05,58.4,60.7,60.04,12447614.0,9.18,9.2221,8.9959,9.1589,9.0703,26428744.0,,,,,,
2018-04-04,14.0,14.55,14.0,14.5,13.2716,123974.0,381500.0,384500.0,373500.0,376000.0,367209.0063,180548.0,197000.0,197500.0,189000.0,189500.0,186850.1593,358810.0,60.3,61.7,59.75,60.35,59.6938,7999207.0,9.2379,9.301,8.9696,8.9853,8.8983,25575251.0,131.0,133.25,131.0,133.25,40.5425,1374.0
2018-04-05,14.395,14.53,14.25,14.365,13.1479,115216.0,377000.0,389000.0,377000.0,383500.0,374533.654,158893.0,190500.0,194000.0,189500.0,191000.0,188329.1843,237973.0,,,,,,,,,,,,,130.54,134.76,130.54,134.76,41.002,7257.0
2018-04-06,14.05,14.33,14.05,14.19,12.9877,59584.0,382500.0,382500.0,375500.0,379000.0,370138.8654,131831.0,191500.0,193000.0,190000.0,191000.0,188329.1843,171176.0,61.2,61.9,59.25,61.75,61.0786,6746309.0,,,,,,,133.26,133.26,129.25,129.25,39.3255,240.0
2018-04-09,14.3,14.52,14.3,14.395,13.1753,85476.0,375500.0,378000.0,373500.0,376000.0,367209.0063,142530.0,191000.0,193000.0,190000.0,191500.0,188822.1926,143246.0,61.8,65.05,61.5,63.7,63.0074,9244747.0,8.9117,9.0643,8.8433,8.9485,8.8619,21499512.0,133.75,134.0,131.58,132.265,40.2428,606.0
2018-04-10,14.155,14.452,14.15,14.415,13.1937,143136.0,374000.0,374000.0,364500.0,368000.0,359396.0487,298550.0,190500.0,191000.0,184000.0,186000.0,183399.1009,346661.0,63.5,64.6,62.2,62.85,62.1666,6834799.0,9.0064,9.1169,8.9327,9.0853,8.9973,20679475.0,131.28,134.65,130.75,130.75,39.7819,501.0
2018-04-11,14.34,14.5,14.21,14.385,13.1662,96318.0,370000.0,374000.0,366500.0,367000.0,358419.429,261589.0,191000.0,192500.0,186000.0,187000.0,184385.1176,279013.0,63.9,63.9,62.0,62.6,61.9193,3902842.0,9.1537,9.4062,9.1063,9.2957,9.2057,36908720.0,132.73,136.75,132.73,132.8,40.4056,7509.0
2018-04-12,14.25,14.38,14.25,14.345,13.1297,121269.0,373000.0,379000.0,369500.0,378000.0,369162.2457,262006.0,189000.0,192000.0,187000.0,189500.0,186850.1593,374034.0,62.2,63.55,62.05,63.2,62.5128,4597176.0,9.2484,9.2852,9.0958,9.1011,9.0129,18700326.0,134.74,134.74,131.92,132.0,40.1622,792.0
2018-04-13,14.51,14.65,14.4,14.545,13.3127,105697.0,376500.0,377000.0,370500.0,373000.0,364279.1472,146231.0,191500.0,196000.0,191000.0,192500.0,189808.2093,395990.0,63.75,63.9,62.3,62.8,62.1172,2649703.0,9.1905,9.2852,9.0537,9.1379,9.0494,17490616.0,132.17,135.42,132.17,132.17,40.2139,84.0
2018-04-16,14.28,14.81,14.28,14.55,13.3172,108259.0,374000.0,375000.0,364000.0,365000.0,356466.1896,216512.0,194000.0,195500.0,191500.0,192500.0,189808.2093,166740.0,63.0,63.0,61.6,62.25,61.5731,3909018.0,9.1379,9.2221,8.9853,9.0537,8.9661,17236473.0,133.25,135.38,133.25,133.25,40.5425,6255.0
2018-04-17,14.6,14.6,14.38,14.515,13.2851,797317.0,367000.0,369500.0,366000.0,368500.0,359884.3586,117092.0,192000.0,194500.0,190000.0,193000.0,190301.2176,145911.0,61.65,62.55,61.0,61.4,60.7324,5003646.0,9.0853,9.1432,8.675,8.675,8.591,22275809.0,131.73,135.83,131.73,133.25,40.5425,24525.0
2018-04-18,14.735,14.96,14.51,14.69,13.4454,353207.0,373500.0,378500.0,371500.0,376000.0,367209.0063,200737.0,194000.0,194500.0,192000.0,192000.0,189315.2009,150033.0,62.8,62.8,57.7,58.9,58.2596,13088394.0,8.7644,9.0379,8.696,8.9906,8.9035,24707635.0,136.74,136.74,133.63,133.63,40.6581,141.0
2018-04-19,14.72,14.77,14.44,14.525,13.2944,68036.0,377500.0,381000.0,373500.0,376000.0,367209.0063,170308.0,192000.0,192000.0,188000.0,189500.0,186850.1593,230094.0,59.65,60.5,59.1,60.05,59.3971,7981190.0,8.959,9.08,8.8801,8.917,8.8306,16426495.0,133.0,133.0,133.0,133.0,40.4665,48.0
2018-04-20,14.41,14.71,14.41,14.605,13.3675,56232.0,376500.0,378500.0,372000.0,372500.0,363790.8373,140993.0,188500.0,189000.0,185500.0,186000.0,183399.1009,244141.0,60.0,60.7,58.0,58.6,57.9628,7244123.0,8.9433,9.059,8.8117,8.8328,8.7472,19319000.0,134.0,134.0,130.0,130.25,39.6297,183.0
2018-04-23,14.89,14.89,14.37,14.64,13.3998,88123.0,374500.0,374500.0,369500.0,372500.0,363790.8373,126975.0,187000.0,189500.0,186000.0,188000.0,185371.1342,158707.0,59.4,59.4,58.05,58.25,57.6166,2867927.0,8.7854,8.9327,8.5803,8.7854,8.7004,17152614.0,130.95,130.95,128.45,128.5,39.0973,222.0
2018-04-24,15.005,15.01,14.51,14.63,13.3904,93976.0,375000.0,376500.0,371500.0,374500.0,365744.0767,144778.0,188000.0,188500.0,182000.0,182500.0,179948.0426,286154.0,59.6,59.7,58.4,59.15,58.5068,3820828.0,8.7644,8.9959,8.7381,8.9906,8.9035,18394248.0,131.88,131.88,127.61,127.61,38.8265,960.0
2018-04-25,14.6,14.91,14.6,14.7,13.4545,55414.0,370500.0,370500.0,350500.0,352500.0,344258.4434,496231.0,182000.0,182000.0,174500.0,176000.0,173538.9342,425658.0,58.5,59.5,58.2,58.35,57.7155,3424187.0,8.9433,9.0222,8.8433,8.8854,8.7993,15705135.0,129.0,129.0,126.75,126.75,38.5648,747.0
2018-04-26,14.57,14.86,14.57,14.82,13.5644,140148.0,353500.0,356500.0,352500.0,353500.0,345235.0631,232263.0,176000.0,181500.0,175500.0,178500.0,176003.9759,250148.0,58.65,59.05,56.8,58.0,57.3693,4754193.0,8.917,8.9327,8.6171,8.6223,8.5389,16251383.0,131.0,131.0,128.75,128.75,39.1734,342.0
2018-04-27,15.05,15.05,14.79,14.895,13.6331,66483.0,354000.0,360000.0,354000.0,354500.0,346211.6828,156968.0,179500.0,183000.0,179500.0,180500.0,177976.0092,176595.0,58.9,58.9,57.65,58.05,57.4188,3466700.0,8.696,8.7802,8.6013,8.6066,8.5232,10083613.0,126.0,128.02,125.24,128.02,38.9513,7545.0
2018-04-30,14.77,14.99,14.77,14.8,13.546,130881.0,351500.0,361000.0,351500.0,360000.0,351583.0911,155327.0,180000.0,184500.0,180000.0,183500.0,180934.0592,163765.0,56.0,56.5,53.85,55.15,54.5503,11492125.0,,,,,,,124.71,124.71,122.26,122.26,37.1987,2307.0
2018-05-01,14.7,14.71,14.6,14.69,13.4454,157093.0,,,,,,,,,,,,,,,,,,,,,,,,,126.66,130.07,126.66,127.25,38.717,987.0
2018-05-02,14.87,14.87,14.35,14.605,13.3675,115890.0,356000.0,358500.0,338500.0,339000.0,331074.0775,523971.0,184500.0,185000.0,181000.0,183000.0,180441.0509,230267.0,54.75,54.8,52.6,54.0,53.4128,13749324.0,8.6592,8.7749,8.6276,8.6539,8.5701,9257127.0,131.96,131.96,129.0,129.25,39.3255,387.0
2018-05-03,14.42,14.6,14.39,14.5,13.2716,401899.0,337000.0,344500.0,333500.0,343000.0,334980.5563,296458.0,185500.0,188500.0,184500.0,186500.0,183892.1092,462715.0,53.7,53.75,51.8,52.45,51.8797,15043875.0,8.6802,8.8275,8.4961,8.7854,8.7004,16234036.0,132.0,132.0,132.0,132.0,40.1622,132.0
2018-05-04,14.33,14.66,14.33,14.64,13.3998,105373.0,340000.0,344000.0,340000.0,341000.0,333027.3169,194462.0,183000.0,183500.0,180000.0,180500.0,177976.0092,318313.0,52.0,52.45,50.2,50.65,50.0993,13859506.0,8.7433,8.9696,8.7433,8.9012,8.815,19253059.0,133.38,133.38,133.38,133.38,40.5821,411.0
2018-05-07,14.3,14.59,14.3,14.56,13.3263,461682.0,,,,,,,,,,,,,51.3,52.3,49.6,50.85,50.2971,14599409.0,8.9012,9.5482,8.8906,9.4693,9.3776,59396705.0,128.75,130.25,128.75,130.25,39.6297,696.0
2018-05-08,14.42,14.62,14.42,14.6,13.3631,824440.0,332000.0,336000.0,330500.0,330500.0,322772.8101,356424.0,179000.0,186000.0,179000.0,184000.0,181427.0676,230912.0,51.6,52.75,51.1,52.55,51.9786,8652578.0,9.3746,9.6535,9.3589,9.5219,9.4297,48330062.0,,,,,,
2018-05-09,14.09,14.345,13.93,14.22,13.0152,406287.0,328500.0,341500.0,326500.0,339500.0,331562.3873,242892.0,183000.0,192500.0,182000.0,191000.0,188329.1843,320140.0,52.7,52.7,51.4,52.1,51.5335,6254673.0,9.5219,9.6219,9.4272,9.5482,9.4558,29201187.0,132.0,132.0,130.5,130.5,39.7058,267.0
2018-05-10,14.84,14.85,14.5,14.62,13.3814,82099.0,339500.0,344500.0,337500.0,340000.0,332050.6972,189496.0,190000.0,192500.0,189000.0,190500.0,187836.1759,394871.0,52.4,52.6,51.65,52.05,51.484,4074233.0,9.5745,9.9849,9.5325,9.8639,9.7684,56244235.0,133.25,133.25,131.0,131.0,39.8579,408.0
2018-05-11,14.99,15.0,14.75,14.96,13.6926,436141.0,343500.0,347500.0,341500.0,345000.0,336933.7957,214165.0,193500.0,193500.0,189500.0,191000.0,188329.1843,180520.0,52.6,54.2,52.4,53.95,53.3634,9094874.0,9.8849,10.8003,9.8639,10.3584,10.2581,101632259.0,137.5,139.43,137.5,139.43,42.4228,912.0
2018-05-14,14.76,14.98,14.65,14.93,13.6651,1325293.0,349000.0,357500.0,347000.0,354500.0,346211.6828,302609.0,193000.0,201500.0,192000.0,200000.0,197203.3343,455215.0,54.45,54.75,53.8,54.35,53.759,5180301.0,10.3584,10.6688,10.2742,10.39,10.2893,75491701.0,143.15,147.0,142.0,142.0,43.2048,3063.0
2018-05-15,14.684,14.78,14.66,14.69,13.4454,1876199.0,350500.0,353500.0,346500.0,348500.0,340351.9646,185959.0,199000.0,199000.0,193000.0,196000.0,193259.2676,221738.0,55.0,55.0,53.8,54.55,53.9569,4465850.0,10.3952,10.4373,10.0638,10.2584,10.1591,51449225.0,142.4,144.0,142.4,142.4,43.3265,2205.0
2018-05-16,14.54,14.55,14.45,14.51,13.2806,3014138.0,348000.0,348000.0,340000.0,342000.0,334003.9366,225069.0,194000.0,197500.0,192500.0,196000.0,193259.2676,133584.0,53.8,54.1,53.1,53.8,53.215,5214804.0,10.2427,10.5793,10.1427,10.169,10.0705,53659162.0,143.0,144.8,142.3,142.3,43.2961,3117.0
2018-05-17,14.61,14.62,14.42,14.6,13.3631,2137054.0,345500.0,353500.0,345000.0,345500.0,337422.1055,212479.0,199000.0,204500.0,198000.0,200000.0,197203.3343,395878.0,53.95,53.95,52.65,52.7,52.127,5781349.0,10.29,10.3847,10.0007,10.1006,10.0028,33809322.0,144.75,144.75,141.56,142.25,43.2809,3168.0
2018-05-18,14.23,14.52,14.23,14.5,13.2716,1119465.0,345000.0,350500.0,342500.0,344000.0,335957.176,164369.0,201500.0,201500.0,194000.0,195000.0,192273.2509,225185.0,53.0,53.5,51.8,53.0,52.4237,5098417.0,10.148,10.4005,10.1059,10.3268,10.2268,38742795.0,140.75,144.0,140.75,144.0,43.8133,450.0
2018-05-21,14.31,14.47,14.22,14.335,13.1205,2372097.0,344000.0,345000.0,335000.0,338500.0,330585.7676,195380.0,195000.0,199000.0,192500.0,198000.0,195231.301,188092.0,53.5,54.05,53.2,53.2,52.6215,4501850.0,10.4689,10.5057,10.2058,10.3742,10.2737,31408577.0,145.25,146.98,145.0,146.98,44.72,2850.0
2018-05-22,14.1,14.37,14.06,14.075,12.8825,3277950.0,,,,,,,,,,,,,,,,,,,10.39,10.39,10.0691,10.2479,10.1487,24472592.0,,,,,,
2018-05-23,13.86,14.07,13.86,14.07,12.8779,1488307.0,340000.0,352500.0,339500.0,343500.0,335468.8661,491113.0,205500.0,210000.0,204000.0,204500.0,201640.4093,653211.0,53.3,53.9,52.25,53.75,53.1656,4518691.0,10.1953,10.2164,9.7745,9.7745,9.6798,35698487.0,149.5,149.5,149.5,149.5,45.4867,87.0
2018-05-24,13.82,13.86,13.71,13.78,12.6125,1219446.0,345000.0,348500.0,339500.0,345000.0,336933.7957,244651.0,202000.0,206500.0,200000.0,204500.0,201640.4093,266630.0,52.75,53.8,52.2,52.7,52.127,4820667.0,9.8271,9.9638,9.7481,9.785,9.6902,32005130.0,148.25,148.25,145.75,145.75,44.3458,444.0
2018-05-25,13.7,13.86,13.7,13.75,12.585,996527.0,344500.0,356500.0,344000.0,352500.0,344258.4434,334692.0,204500.0,208500.0,202000.0,207000.0,204105.451,427543.0,52.75,53.1,51.95,52.35,51.7808,3041492.0,9.7902,9.8744,9.422,9.4588,9.3672,37477954.0,148.25,148.25,148.25,148.25,45.1064,333.0
2018-05-28,,,,,,,353000.0,356500.0,349500.0,352000.0,343770.1335,133191.0,207000.0,211000.0,203500.0,209000.0,206077.4843,271008.0,52.7,52.85,51.4,51.9,51.3357,3583865.0,9.5851,9.7587,9.4746,9.6955,9.6017,32280696.0,,,,,,
2018-05-29,13.7,14.02,13.51,13.57,12.4203,799851.0,352000.0,352500.0,343500.0,343500.0,335468.8661,162022.0,211000.0,211500.0,207500.0,211500.0,208542.526,307492.0,52.0,52.1,50.3,50.75,50.1982,6275546.0,9.7271,9.9218,9.5377,9.6955,9.6017,31992830.0,142.75,144.75,142.75,144.75,44.0415,15.0
2018-05-30,13.68,13.79,13.68,13.72,12.5577,1868858.0,340500.0,341000.0,328500.0,330500.0,322772.8101,372066.0,209000.0,210000.0,203500.0,206000.0,203119.4343,342730.0,50.3,50.3,48.95,49.55,49.0112,9587630.0,9.4693,9.6061,9.1484,9.2379,9.1484,35759923.0,147.25,149.87,147.25,149.87,45.5993,11787.0
2018-05-31,13.8,13.8,13.45,13.524,12.3783,509363.0,332500.0,341000.0,332500.0,338500.0,330585.7676,318155.0,206500.0,206500.0,200500.0,200500.0,197696.3426,463779.0,50.25,51.25,49.9,50.9,50.3465,6629290.0,9.4115,9.4588,9.1852,9.3115,9.2213,21088657.0,149.403,150.12,147.25,150.12,45.6754,1176.0
2018-06-01,13.77,13.87,13.77,13.85,12.6766,158293.0,338000.0,340000.0,332500.0,337000.0,329120.8381,109544.0,201000.0,210500.0,200000.0,209000.0,206077.4843,352763.0,51.0,51.3,50.4,50.55,50.0004,5662043.0,9.2957,9.3062,8.938,8.9538,8.8671,27839534.0,152.0,152.0,149.5,152.0,46.2474,183.0
2018-06-04,13.69,14.12,13.69,13.855,12.6811,199258.0,338500.0,364500.0,338500.0,363000.0,354512.9502,512468.0,209000.0,219000.0,208500.0,219000.0,215937.6511,610121.0,51.0,51.55,50.1,51.45,50.8906,4885988.0,9.0485,9.0537,8.5329,8.7486,8.6639,35862437.0,151.0,154.0,151.0,151.0,45.9431,462.0
2018-06-05,13.86,14.0,13.72,13.8,12.6308,149951.0,364500.0,368000.0,358000.0,363500.0,355001.2601,306447.0,217500.0,218000.0,213000.0,215000.0,211993.5844,319721.0,52.1,52.95,51.2,52.35,51.7808,7993821.0,8.7749,9.3431,8.7539,9.3115,9.2213,37496791.0,151.25,154.75,151.25,152.0,46.2474,339.0
2018-06-06,13.925,14.11,13.925,14.045,12.8549,212397.0,,,,,,,,,,,,,53.0,54.35,52.45,53.65,53.0666,7832206.0,9.301,9.4588,9.1747,9.3694,9.2786,26781394.0,152.0,154.8,152.0,154.8,47.0993,264.0
2018-06-07,14.21,14.4,14.198,14.31,13.0975,78242.0,368000.0,377500.0,366000.0,368500.0,359884.3586,440365.0,220500.0,226500.0,219000.0,222000.0,218895.7011,789693.0,54.2,54.95,53.9,54.95,54.3525,6723622.0,9.4325,9.6587,9.3641,9.3694,9.2786,27009309.0,150.44,153.0,150.44,152.0,46.2474,1527.0
2018-06-08,14.302,14.302,14.12,14.19,12.9877,83123.0,370500.0,378000.0,367500.0,375500.0,366720.6964,368726.0,221500.0,226000.0,221000.0,225500.0,222346.7594,392351.0,55.25,55.4,53.55,54.1,53.5118,5073882.0,9.3852,9.4483,9.0748,9.4009,9.3625,24243081.0,151.3,155.75,151.3,155.75,47.3884,438.0
2018-06-11,14.5,14.64,14.27,14.408,13.1873,211976.0,374000.0,378000.0,365000.0,377000.0,368185.626,352196.0,220500.0,226000.0,220000.0,224000.0,220867.7344,356854.0,54.45,54.5,53.3,54.05,53.4623,2859475.0,9.3852,9.7113,9.2694,9.5693,9.5302,33685028.0,153.75,153.75,150.0,150.5,45.791,159.0
2018-06-12,14.43,14.495,14.25,14.44,13.2165,133877.0,380000.0,383500.0,377000.0,380500.0,371603.7949,283822.0,226500.0,230000.0,225000.0,230000.0,226783.8344,484232.0,54.25,54.45,52.8,53.75,53.1656,2956094.0,9.7008,9.7008,9.2273,9.5272,9.4883,21636469.0,153.5,153.5,150.75,150.75,45.8671,408.0
2018-06-13,14.4,14.4,14.29,14.34,13.1249,69933.0,,,,,,,,,,,,,53.5,53.75,52.3,52.6,52.0281,3281124.0,9.5377,9.7429,9.4325,9.4904,9.4516,23222083.0,151.75,155.25,151.75,151.75,46.1713,315.0
2018-06-14,14.3,14.45,14.15,14.225,13.0198,57298.0,380500.0,381000.0,370000.0,370000.0,361349.2881,361070.0,230000.0,235000.0,227000.0,227000.0,223825.7844,522422.0,52.0,52.95,51.7,52.3,51.7313,3248959.0,9.5009,9.6587,9.3115,9.5377,9.4987,19148187.0,156.0,158.48,156.0,158.48,48.219,3990.0
2018-06-15,14.35,14.35,13.97,14.085,12.8917,72495.0,377000.0,380000.0,372500.0,373500.0,364767.457,271394.0,233000.0,237000.0,231000.0,235500.0,232206.9261,630227.0,52.4,52.65,51.2,51.3,50.7422,5902860.0,9.5956,9.5956,9.2063,9.2484,9.2106,20908910.0,161.0,167.5,161.0,167.5,50.9634,156.0
2018-06-18,13.995,14.0,13.69,13.755,12.5896,135923.0,371500.0,375000.0,363500.0,366500.0,357931.1192,263538.0,235500.0,236000.0,220500.0,223000.0,219881.7177,645816.0,,,,,,,,,,,,,171.02,171.02,165.73,170.0,51.724,465.0
2018-06-19,13.51,14.0,13.51,13.765,12.5988,213458.0,363000.0,365000.0,348000.0,349500.0,341328.5843,295137.0,222000.0,225500.0,215500.0,216000.0,212979.601,530135.0,51.5,51.7,48.8,49.8,49.2585,7359485.0,8.7854,9.2273,8.4172,8.7065,8.6709,30769617.0,165.0,169.75,164.84,166.0,50.507,840.0
2018-06-20,14.06,14.06,13.72,13.745,12.5805,82546.0,350000.0,356500.0,350000.0,353500.0,345235.0631,273786.0,217000.0,233000.0,217000.0,229000.0,225797.8178,454676.0,49.15,50.0,48.4,48.5,47.9726,7756796.0,8.717,9.1011,8.6329,8.9696,8.9329,26297317.0,164.5,168.5,163.5,163.5,49.7464,360.0
2018-06-21,13.505,13.98,13.46,13.66,12.5026,66569.0,349500.0,355500.0,347500.0,349500.0,341328.5843,245404.0,231500.0,232000.0,225000.0,226000.0,222839.7678,368536.0,48.8,49.95,47.55,47.7,47.1813,9633394.0,8.9748,9.059,8.5224,8.575,8.54,19739796.0,160.25,169.0,160.25,164.0,49.8985,3732.0
2018-06-22,14.09,14.09,13.5858,13.68,12.521,68788.0,343000.0,346500.0,336000.0,343000.0,334980.5563,354003.0,223500.0,229000.0,220000.0,227000.0,223825.7844,258510.0,48.3,49.4,47.95,48.8,48.4446,5750756.0,8.4698,9.18,8.3804,9.0485,9.0115,31526091.0,167.75,167.75,164.25,164.25,49.9746,897.0
2018-06-25,13.75,13.75,13.3,13.42,12.2831,88598.0,347500.0,353000.0,338500.0,351000.0,342793.5139,229558.0,226500.0,228000.0,225000.0,225500.0,222346.7594,228461.0,49.05,49.3,46.8,47.25,46.9058,7143211.0,9.1274,9.201,8.8959,8.9222,8.8858,22819250.0,169.76,169.76,162.18,166.5,50.6591,693.0
2018-06-26,13.33,13.55,13.33,13.5,12.3562,161578.0,347000.0,353500.0,344000.0,348500.0,340351.9646,224402.0,220500.0,227000.0,220000.0,224000.0,220867.7344,291352.0,47.5,47.9,46.5,46.8,46.4591,6731882.0,8.7591,9.1274,8.7118,9.0432,9.0063,19285659.0,164.75,164.75,160.25,160.25,48.7575,3573.0
2018-06-27,13.52,13.52,13.22,13.22,12.0999,115665.0,345500.0,347500.0,335500.0,335500.0,327655.9085,423651.0,224000.0,230500.0,223500.0,225500.0,222346.7594,289653.0,47.05,47.6,45.65,46.0,45.6649,5416539.0,9.0748,9.1905,8.9117,8.9959,8.9591,16097737.0,165.46,165.46,161.0,162.0,49.29,1704.0
2018-06-28,13.22,13.42,13.22,13.365,12.2326,77740.0,335000.0,338500.0,332000.0,334000.0,326190.979,233374.0,223000.0,223500.0,218500.0,220000.0,216923.6677,270264.0,45.7,46.5,45.1,45.95,45.6153,5178886.0,8.9485,9.1379,8.838,8.8854,8.8491,17296299.0,162.0,167.0,162.0,165.0,50.2028,2709.0
2018-06-29,13.455,13.59,13.31,13.485,12.3425,108029.0,334500.0,336500.0,323000.0,333500.0,325702.6691,358347.0,219500.0,220500.0,210000.0,214000.0,211007.5677,590495.0,46.0,47.55,45.2,47.55,47.2037,5687246.0,8.8959,9.3115,8.7802,9.2589,9.2211,32013093.0,166.25,166.25,166.25,166.25,50.5831,132.0
2018-07-02,13.265,13.5,13.265,13.37,12.2372,121983.0,332500.0,335000.0,316000.0,317500.0,310076.754,370321.0,215000.0,220000.0,212500.0,214000.0,211007.5677,280101.0,,,,,,,9.0643,9.1011,8.7854,8.8854,8.8491,38817216.0,172.61,172.61,167.0,170.25,51.8001,3516.0
2018-07-03,13.23,13.42,13.14,13.17,12.0542,56570.0,320000.0,322500.0,312000.0,317500.0,310076.754,309321.0,219500.0,224000.0,207500.0,212500.0,209528.5427,426499.0,47.55,47.6,45.7,46.95,46.608,5278644.0,8.8696,8.9275,8.4277,8.7907,8.7548,29163854.0,176.14,176.14,167.93,167.93,51.0942,738.0
